,0_0,0_1,0_2,1_1,1_2,2_2,1_0,2_0,2_1
S|0x0|0x1|2x1|1o0|2o2,0,0,-1,-1,-1,0,0,-1,0
S|0x0|0x1|2x1|1o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|1o0|1o1,-1,0,0,0,0,-1,0,-1,-1
S|0x1|0x2|1x2|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x1|0o0|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x1|0o0|1o1,0,0.5882352941143785,0,0,0,0,0,0.44700000000000006,0
S|1x0|1x2|2x1|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|2x1|0o0|1o1|2o0,0,-1,0,0,0,0.7,0,0,0
S|0x2|1x0|1x2|2x1|0o0|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|0o2|2o1,-1,-1,0,-1,0,-1,0,0,0
S|1x0|1x2|2x0|0o1|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x2|0o1|2o1|2o2,0,0,0,0,0,0,0,0.7,0
S|0x0|0x2|1x2|2x0|0o1|2o1|2o2,0,0,0,0.7,0,0,-1,0,0
S|0x0|0x2|1x2|2x0|0o1|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o2|2o2,0,-1,0,-1,0,0,-1,0,-1
S|1x0|2x0|0o2,0.333806459489806,-1,0,0,0.0,-1,0,0,0.06300000000000001
S|1x0|2x0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x2|0o2|1o2,-0.1899999999999999,-1,0,-1,0,0,0,0,-1
S|1x0|2x0|2x2|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|0o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|1o2|2o1,0.0,0,0,0,0,0,-1,-1,0
S|0x1|1x1|2x2|1o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|2o0|2o2,0,0,-1,0.5882352941176467,0,0,0,0,0.7
S|0x1|1x0|1x2|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|1x2|1o1|2o0|2o2,0,0,0.7,0,0,0,0,0,0.7
S|0x1|1x2|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|0o0|2o2,0,0,-1,0.7,0,0,-1,0,0
S|0x1|0x2|1x2|2o0|2o2,0,0,0,0,0,0,0,0,0.7
S|0x1|0x2|1x2|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|0o2|2o1,0,0,0,0,-1,0.585792714023353,-1,-1,0
S|0x0|0x1|1x1|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|1x2|0o2|1o0|2o1,0,0,0,0,0,0.0,0,-1,0
S|0x1|1x1|2x0|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|0o2|2o1,0,0,0,0.0,0,0,0.0,0,0
S|0x1|1x2|2x0|2x2|0o0|0o2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x2|1o2|2o0,0.0,-1,-1,0,0,0,0,0,-1
S|1x0|1x1|2x2|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x2|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|2x2|0o0|1o2|2o0,0,0,-1,0,0,0,0,0,0.0
S|0x2|1x0|1x1|2x2|0o0|1o2|2o0,0,0.0,0,0,0,0,0,0,0.0
S|0x2|1x0|1x1|2x2|0o0|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|2x1|0o2|1o1|2o2,0,0,0,0,0.7,0,0,0.7,0
S|0x0|0x1|1x0|2x1|0o2|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|1x2|1o0|2o1|2o2,0,-1,0,0,0,0,0,0.7,0
S|0x1|1x2|2x1|0o2|1o1,0.583045413375973,0,0,0,0,0.5857925535156447,0.012106082099999995,0.7,0
S|0x1|1x2|2x1|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|1o0|2o0,0,-1,-0.48999999999999994,0,0,0.05047847447609876,0,0,-1
S|0x0|1x1|1x2|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|2o0|2o2,0,-1,-1,0,0.57526943264121,0,0,0,0.7
S|0x0|0x2|1x1|1x2|1o0|2o0|2o2,0,0.0,0,0,0,0,0,0,0.7
S|0x0|1x0|1x1|1o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|1x2|1o0|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x1|1o0|2o0|2o2,0,0.0,-1,0,0,0,0,0,0
S|1x0|2x1|2x2|0o0|1o1,0,-1,-1,0,-1,0,0,5.773445307833729e-16,0
S|0x0|0x1|1x1|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x0|0o2|2o1|2o2,0,0,0,0,0.7,0,0.0,0,0
S|0x0|0x1|1x1|2x0|0o2|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|2o1|2o2,0,0,0,0,0,0,0,0.7,0
S|0x0|1x0|1x1|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2o0|2o2,-1,0.0,0,0,0.0,0,0,0,0.7
S|0x2|1x0|1x1|0o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x1|0o1|2o2,-1,0,0,0,-1,0,-1,0.0,0
S|0x2|1x1|1x2|2o0|2o1,-1,-1,0,0,0,0.7,0,0,0
S|0x2|1x1|1x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|1o0|2o1,-1,0,0,0,-1,-1,0,-1,0
S|0x1|0x2|1x1|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|1o1,0,0,0,0,0.5876395497321816,0.7,0.571619103,0,0.0
S|0x1|0x2|2x0|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|2o1|2o2,0,0,-1,-1,-1,0,0,0.7,0
S|0x0|0x1|1x0|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|1x1|0o2|2o1|2o2,0,0,0,0,0.7,0,0,0,0
S|0x1|1x0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|1o1|2o2,0.7,0,0.571619103,0,0,0,0,0.44700000000000006,0
S|0x1|1x0|2x1|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|0o2|1o1|2o2,0.7,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|1x2|0o0|2o0|2o2,0,0,0,0,0,0,0.7,0,0
S|0x1|0x2|1x1|1x2|0o0|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|1o1|2o1,-1,0,0,0,-1,0,-1,-1,0
S|0x1|0x2|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|1o0|1o1|2o1,-1,0,0,0,0.7,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|2x1|1o0|1o2|2o2,0,-1,0,0,0,0,0,-1,0
S|0x0|2x1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|1o1|2o2,0,-1,-1,0,-1,0,0,1.630855400917889e-17,0
S|0x0|1x2|2x1|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|2x1|0o1|1o0|2o2,0,0,0.0,0.0,0,0,0,0,0
S|0x1|2x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x2|1o0|1o1,-1,0,-0.1899999999999999,0,0.7,0,0,0,0
S|0x1|2x0|2x2|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x1|1o2|2o0|2o1,0.0,0,0,0,0,0.7,0,0,0
S|0x0|1x0|2o2,0,-1,-1,-1,-1,0,0,0.3460212074443486,-1
S|0x0|1x0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o2|2o2,0,0,0,0,0.7,0,0,0.30000000000000004,0
S|0x0|1x0|2x1|0o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x1|0o2|2o0|2o2,0,-1,0,0.7,0,0,0,0,0
S|0x0|1x1|2x0|1o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|1o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x0|1o0|1o2|2o1,0,0,-1,0,0,-1,0,0,0
S|0x0|0x1|1x1|2x0|1o0|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|0o0|0o2|1o2,0,0,0,-1,0,0.7,0,0,0
S|0x1|2x0|0o0,0,0,0.0,1.1011558668610828e-08,0.0,0.0,0.0,0,0.0
S|0x1|2x0|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x1|1o0|1o2|2o2,0,0,0.7,0,0,0,0,0,0
S|0x2|2x0|0o0,0,-1,0,0.0006196183069865541,-1,-1,-1,0,-1
S|0x2|2x0|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|2o1,0,0,0,0.03600256000696277,-1,-1,-1,0,0
S|0x1|0x2|2x0|0o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|0o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x1|0o1|1o2|2o1,0,0,0,0,0,-1,0,-1,0
S|0x0|1x0|1x1|2x1|0o1|1o2|2o0,0,0,-1,0,0,0.0,0,0,0
S|0x0|1x1|2x0|2x1|0o1|1o0|1o2,0,0,-1,0,0,-1,0,0,0
S|1x0|1x2|2x1|0o1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x1|1o0|1o2,0,-1,-1,0.7,0,0.30000000000000004,0,0,0
S|0x0|2x0|2x1|0o1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o0,0,0,2.1671183419889796e-11,0.014533926178502422,0.0,9.703429528874215e-17,0,2.6375960475284014e-12,2.924381647337478e-11
S|0x1|1x0|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|0o0|2o2,0,0,-1,0,-1,0,0,-1,-1
S|0x2|2x0|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|0o0|1o2,0,-1,0,0.0,0,-1,0,0,0.0
S|0x2|1x0|2x0|0o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|2x2|0o0|1o2|2o1,0,-1,0,0.0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|1o1|2o0,0,0.5543247,0.7,0,0,0.5881800736450726,0,0,0.44700000000000006
S|0x0|1x0|1x2|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x1|0o1|1o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|2x2|1o0|1o1|2o0,0,0,0.7,0,0.7,0,0,0,0
S|0x0|0x1|2x1|2x2|0o2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|2o0|2o2,0,0,-1,-1,-1,0,-1,0,0
S|0x1|2x1|1o0,-1,0,-1,0.3460184255120773,-1,0,0,0.04410000000000001,0
S|0x1|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|0o2|1o0,-1,0,0,0.10290001478778703,0,0,0,0,0
S|0x0|1x0|2x2|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|1o2|2o0|2o1,0,-1,0,-1,0,0,0,0,0
S|0x0|0x1|2x0|2x2|0o2|1o0|1o2,0,0,0,0.7,0,0,0,0,-1
S|0x1|2x1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|1o0|2o0,0,-1,0,0,-1,-1,0,0,-1
S|0x0|0x2|1x1|0o1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|2x2|1o0|1o1|2o0,0,0,0.7,0,0,0,0,0,0
S|0x0|1x2|2x1|2x2|0o2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|2x1|0o0|1o1|2o0,0,0,0.7,0,0,0.7,0,0,0
S|0x1|1x0|1x2|2x1|0o0|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x1|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|1o0|2o0,0,0.0,0.0,0.0,0,0.0,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o2|2o0,0,0,0,0.0,0,-1,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x2|0o0|2o0|2o1,0,0,0,-1,0.0,0,0,0,0
S|0x0|0x2|2x0|0o1|1o2,0,0,0,-1,0,-1,-1,0,-1
S|0x0|0x2|2x0|0o1|1o1|1o2,0,0,0,0,0,0,0,0,0
S|1x1|2x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x1|1o0|2o0|2o2,0,0,-1,-1,0,0,0,0,0
S|0x0|0x1|1x2|2x1|0o2|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|0o1|2o0|2o1,0,0,0,0.7,0,0,0,0,0
S|1x2|2x0|0o0,0,0.0,0.015038790500273683,0.00205686270464452,0,0.0009094971406905082,0.0,0,0.0
S|1x2|2x0|0o0|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|1o1,0,-1,-1,0,0,0,-1,0,-1
S|1x2|2x0|2x2|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|0o1,0,0,0,-1,0,0,0.03529469999999999,0,0
S|1x2|2x0|2x1|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|2x1|0o0|0o1|1o0,0,0,0.7,0,0,0,0,0,0
S|1x1|1x2|2x0|2x1|0o0|0o1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o1|2o1,0,0,0,0,0.0,0,-1,0,0
S|0x1|0x2|2x0|2x2|0o0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x0|0o2|2o1|2o2,0,-1,0,0,0,0,0.0,0,0
S|0x0|1x1|1x2|2x0|0o2|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|1o0|2o1,0,-1,-1,0,-1,-1,0,0,0
S|0x0|0x2|2x0|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o1|2o2,0.58009336047,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|2x1|0o0|0o1|2o2,0,0,0.7,0,0,0,-1,0,0
S|0x2|1x2|2x0|0o1|2o1,-1,0,0,0.7,0,-1,0,0,0
S|0x2|1x2|2x0|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x0|0o2|1o0|2o1,0,-1,0,0,0,0.0,0,0,0
S|0x0|0x2|2x0|1o0|2o1,0,-0.1899999999999999,0,-1,-1,-1,0,0,0
S|0x0|0x2|2x0|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|2x2|0o1|1o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x2|2x1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|1o0|2o2,0,0,0,0,0,0,0,0.0,0
S|0x0|0x2|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x1|1o0|2o0|2o2,0,0.0,0,0,0,0,0,0,0
S|1x0|2x0|2x2|0o0|0o1,0,0,0,0,-1,0,0,0,0.5860316879178451
S|0x2|1x2|2x0|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x2|0o1|1o0,0,0,-1,-1,-1,0,0,0,0.30000000000000004
S|0x0|2x0|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o0|1o0,0,0,0.10289999999999999,0,0,0,0,0.7,0.0
S|0x1|1x2|2x2|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|1o0|1o1,0,-1,-1,0,0.7,0,0,0.5882352941175303,0
S|0x0|2x1|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|2x2|0o1|1o0|1o1,0,0,0,0,0.7,0,0,-1,0
S|0x1|2x0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|1o1|2o1,4.443448802204623e-10,0,0,0,-1,-1,-1,0,0
S|0x1|0x2|2x0|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0|0o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|0o1,0,0,0,-1,0,-1,-1,0,-1
S|0x2|1x2|2x0|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|2x0|2x1|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|0o2,0,0,0,-1,-1,-1,-1,0,0
S|0x1|2x0|2x1|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x0|1o0|1o1|2o1,0,0.7,0,0,0,-1,0,0,0
S|0x0|0x2|1x2|2x0|0o1|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2o1,0.011461846988947135,0,0,-1,0.0,-1,0.0,0.0,0
S|0x1|2x0|2x1|0o0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x1|0o0|0o2|2o2,0,0,0,0.7,0,0,-1,0,0
S|0x1|2x0|2x1|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|2x0|2x1|0o1|0o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o1|0o2,0.7,0,0,0,0,-1,0,0,0
S|1x0|2x0|2x1|0o1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x0|0o1|1o0|2o1,0,0,0,0.7,0,-1,0,0,0
S|0x2|2x0|2x2|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|0o2,0,0,0,0.00022802975953558095,0.3458940830427192,0.30000000000000004,0.0,0,0
S|0x1|2x0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|2x2|0o0|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2o1,-1,-1,0,0.15599177153859187,0.0,0.0,0.0,0,0
S|0x2|2x0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|1o0|2o1,-1,-1,0,-1,0,-1,0,0,0
S|1x2|2x0|2x2|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|2x2|0o1|1o0|2o1,-1,0,-1,0,0,0,0,0,0
S|1x1|1x2|2x0|2x2|0o1|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|2x0|2x2|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o0|1o2,0,-1,0,-1,0,-1,-1,0,0
S|0x2|1x2|2x0|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o1|1o0|2o2,-1,0,0,0.0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o0|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x1|0o1|1o1,0,0,0,0,0,0,0,0,0
S|2x0|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|2x0|2x1|0o2|1o0,-1,-1,0,0,-1,-1,0,0,0
S|1x1|2x0|2x1|0o2|1o0|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x2|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1o0,0,0.0,0.0,0,0.0,0.0,0,-1,0.0
S|0x0|1x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|0o2|1o0,0,0,0,0,-1,-1,0,-1,-1
S|0x0|1x2|2x1|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x1|1o0|1o1|2o0,0,-1,0,0,0,-1,0,0,0
S|1x2|2x1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x1|2x2|1o1|2o0,-1,-1,0.7,0,0,0,-1,0,0
S|1x2|2x1|2x2|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x2|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|1o2,0.3442592253673201,0.0,0.0,-1,0,-1,0,0,0.0
S|0x1|1x1|2x0|0o0|1o2,0,0,-1,0,0,-1,-1,0,-1
S|1x0|1x2|2x0|0o0|0o1,0,0,0,0.5543247,0,0,0,0,0
S|0x1|0x2|1x0|1x1|0o0|1o2|2o2,0,0,0,0,0,0,0,-1,-1
S|0x1|1x0|2x0|1o1|2o2,0.7,0,0,0,-1,0,0,0,0
S|0x1|1x0|2x0|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|1o0|2o1,0,0.0,0.0,0.07202999999999998,0,0.0,0,0,0
S|1x0|1x2|2x0|0o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|1o0|2o2,-1,-1,0,0.5882287974842692,-1,0,0,0,0
S|0x2|2x0|2x1|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|1o0|1o1|2o1,-1,0,0.0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|0o2|2o2,-1,-1,0,-1,0,0,0,0,-1
S|0x0|0x2|2x0|2x2|1o0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x0|2x1|0o0|0o1|1o2,0,0,0.7,0,0,-1,0,0,0
S|1x0|1x1|2x0|2x1|0o0|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|1o1|2o0,0,0.0,0.7,0,0,0.0,0.0,0,0
S|1x1|1x2|2x0|0o0|0o1,0,0,0.7,0,0,0,-1,0,0
S|1x1|1x2|2x0|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|0o0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x1|0o1|1o0|1o1,0,0,0,0,0,0.0,0,-1,0
S|0x0|0x1|2x1|0o2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|2x2|0o2|1o0|2o0,0,0,0,0.7,0,0,0,0,0
S|0x2|1x1|2x2|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o0|2o0|2o2,0,0,0,0,0,0,0,0,0
